,id_paper,Authors
3883,9403150,"['Fiorenzo Bastianelli', 'Nobuyoshi Ohta', 'Jens Lyng Petersen']"
3884,9403151,['Cumrun Vafa']
3885,9403152,['G. Haak']
3886,9403153,"['Bo-Yu Hou (Institute of Modern Physics', 'Northwest University', 'Xian,']"
3887,9403154,['A. P. Isaev']
3888,9403155,"['Enrique Alvarez', 'Luis Alvarez-Gaume', 'Yolanda Lozano']"
3889,9403156,"['C.L. Ho', 'Y. Hosotani']"
3890,9403157,['P.Bowcock']
3891,9403159,['Doron Gepner']
3892,9403160,['K. Ezawa']
3893,9403161,"['Minos Axenides', 'Arne L. Larsen']"
3894,9403162,"['Gustav W. Delius', 'Yao-Zhong Zhang']"
3895,9403163,['G.M.T. Watts']
3896,9403164,"['T.Papenbrock', 'C.Wetterich']"
3897,9403165,"['Valeri V. Dvoeglazov', 'Antonio del Sol Mesa']"
3898,9403166,['Georg Junker']
3899,9403167,"['A. de Souza Dutra', 'Marcelo Hott']"
3900,9403168,"['Pavel Etingof (Harvard)', 'Alexander Kirillov Jr. (Yale)']"
3901,9403169,"['M. Baker', 'James S. Ball', 'F. Zachariasen']"
3902,9403170,"['G. Mack', 'V. Schomerus']"
3903,9403171,"['Sen-Ben Liao', 'Janos Polonyi', 'Dapeng Xu']"
3904,9403172,"['G.Sardanashvily (Department of Theoretical Physics', 'Moscow State']"
3905,9403173,"['C.P. Burgess', 'F. Quevedo']"
3906,9403174,['M. Temple-Raston']
3907,9403175,['Jacek Pawe\\l czyk']
3908,9403176,['Alberto Lerda']
3909,9403177,['P.S. Howe']
3910,9403178,"['V. M. Buchstaber', 'Giovanni Felder', 'A. V. Veselov']"
3911,9403179,"['K. Behrndt', 'S. Foerste']"
3912,9403180,"['I.A.Batalin', 'I.V.Tyutin']"
3913,9403181,"['Igor A. Bandos', 'Martin Cederwall', 'Dmitrij P. Sorokin', 'Dmitrij V.']"
3914,9403182,"['A. Ballesteros', 'F. J. Herranz', 'M. A. del Olmo', 'M. Santander']"
3915,9403183,"['W. Lerche', 'A. Sevrin']"
3916,9403184,"['A.A. Bytsenko', 'S. D. Odintsov', 'S. Zerbini']"
3917,9403185,['P. West']
3918,9403186,"['David A. Lowe', 'Andrew Strominger']"
3919,9403187,"['Philip Candelas', 'Anamaria Font', 'Sheldon Katz', 'David R. Morrison']"
3920,9403188,"['Won Tae Kim', 'Young-Jai Park']"
3921,9403189,"['Boris Khesin', 'Volodimir Lyubashenko', 'Claude Roger']"
3922,9403190,['Kanehisa Takasaki']
3923,9403191,"['I. Antoniadis', 'N.A. Obers']"
3924,9403192,['Clifford V Johnson']
3925,9403193,['A.L. Larsen']
3926,9403194,"['M.T. Grisaru', 'D. Zanon']"
3927,9403195,['Edward Witten']
3928,9403196,"['S.M. Kuzenko', 'S.L. Lyakhovich', 'and A.Yu. Segal (Department of']"
3929,9403197,['Adel Bilal']
3930,9403198,"['K. Intriligator', 'R.G. Leigh', 'N. Seiberg']"
3931,9404001,"['G.Sardanashvily (Department of Theoretical Physics', 'Moscow State']"
3932,9404002,"['A. Z. Capri', 'R. Ferrari', 'V. Montalbano']"
3933,9404003,['Guy Bonneau']
3934,9404004,"['David J. Gross', 'Andrei Matytsin']"
3935,9404005,"['A.Mironov', 'A.Morozov', 'G.Semenoff']"
3936,9404006,"['R. Kallosh', 'T. Ortin']"
3937,9404007,['Philippe Zaugg']
3938,9404008,"['J. Polchinski', 'L. Thorlacius']"
3939,9404009,"['S. Hyun', 'J.-S. Park']"
3940,9404010,"['Bong H. Lian', 'Gregg J. Zuckerman']"
3941,9404011,"['S. Aoyama', 'Y. Kodama']"
3942,9404012,['Krzysztof Gawedzki']
3943,9404013,['L. D. Faddeev']
3944,9404014,"['G. Gat', 'R. Ray']"
3945,9404015,"['Pijush K. Ghosh', 'Avinash Khare']"
3946,9404016,"['O. Castanos', 'R. Lopez-Pena', 'V.I. Manko']"
3947,9404017,"['O. Castanos', 'R. Lopez-Pena', 'V.I. Manko']"
3948,9404018,"['C. Duval', 'Z. Horvath', 'P.A. Horvathy']"
3949,9404019,['Abhay Ashtekar']
3950,9404020,"['S. Odintsov', 'R. Percacci']"
3951,9404021,"['A.H. Bougourzi', 'Robert A. Weston']"
3952,9404022,['Wei Chen (Univ of North Carolina)']
3953,9404023,"['Chong-Sun Chu', 'Pei-Ming Ho', 'Harold Steinacker']"
3954,9404024,['Tadahiko Kimura']
3955,9404025,['Gregory Moore']
3956,9404026,['Kenji Ikegami']
3957,9404027,"['Valery P. Karassiov', 'Andrei B. Klimov (P.N. Lebedev Physical']"
3958,9404028,['D. R. Grigore']
3959,9404029,['Wolfgang Weich']
3960,9404030,"['M.A.C. Kneipp', 'D.I. Olive']"
3961,9404031,"['A. Smilga', 'J. Verbaarschot']"
3962,9404032,['A. N. Leznov']
3963,9404033,['Hiroaki Nakano']
3964,9404034,['S.N.Solodukhin']
3965,9404035,"['Tomas Ort{\\i}n (Queen Mary', 'Westfield College)']"
3966,9404036,"['Sergei Khoroshkin (ITEP', 'Moscow)', 'Valeriy N. Tolstoy (Moscow State']"
3967,9404037,"['F. Delduc', 'L. Frappat', 'E. Ragoucy', 'P. Sorba']"
3968,9404038,"['Sergei Khoroshkin (ITEP', 'Moscow)', 'A. A. Stolin (Department of']"
3969,9404039,"['S.Meljanac,M.Milekovic', 'S.Pallua']"
3970,9404040,"['J. Avan', 'E. Billey']"
3971,9404041,"['H. Awata', 'M. Fukuma', 'Y. Matsuo', 'S. Odake']"
3972,9404042,"['V Z Enolskii', 'J C Eilbeck']"
3973,9404043,['Tanya Khovanova']
3974,9404044,['Willy Fischler']
3975,9404045,['S.N.Solodukhin']
3976,9404046,"['Maxim Kontsevich', 'Simeon Vishik']"
3977,9404048,['L.Chekhov']
3978,9404049,['U. Ritschel']
3979,9404050,"['D. Bernard', 'V. Pasquier', 'D. Serban']"
3980,9404051,"['Angel Ballesteros', 'Javier Negro']"
3981,9404052,"['A. Ballesteros', 'F.J. Herranz', 'M.A. del Olmo', 'M. Santander']"
3982,9404053,['Kefeng Liu']
3983,9404054,['Ulrich Meyer']
3984,9404055,['Dae Yup Song']
3985,9404056,"['T.Eguchi (Univ. of Tokyo)', 'H.Kanno (Hiroshima Univ.)']"
3986,9404057,['M. Rausch de Traubenberg']
3987,9404058,['S.Dalley']
3988,9404059,"['S. J. Fuchs', 'M.G. Schmidt', 'and C. Schweigert']"
3989,9404060,['P. Aspinwall']
3990,9404061,"['A.A.Andrianov', 'F.Cannata', 'J.-P-Dedonder', 'M.V.Ioffe']"
3991,9404062,['Nikolaos Kalogeropoulos']
3992,9404063,"['K. Sfetsos', 'A.A. Tseytlin']"
3993,9404064,"['E. Elizalde', 'S.D. Odintsov', 'I.L. Shapiro']"
3994,9404065,['G.M.T. Watts']
3995,9404066,['Andreas Albrecht']
3996,9404067,"['M. Bertolini', 'A. Ceresole', 'R. DAuria', 'S. Ferrara']"
3997,9404068,"['G. E. Arutyunov', 'P. B. Medvedev']"
3998,9404069,"['E.G.B.Hohler', 'K.Olaussen']"
3999,9404070,['M.Eliashvili']
4000,9404071,"['Ruth Gregory', 'Raymond Laflamme']"
4001,9404072,"['E.G.B.Hohler', 'K.Olaussen']"
4002,9404073,"['C.M. Hull', 'Z. Khatun']"
4003,9404074,['Simon Davis']
4004,9404075,['J. M. Gracia-Bondia']
4005,9404076,['Jerome P. Gauntlett']
4006,9404077,"['Moustafa Awada', 'David Zoller']"
4007,9404078,"['Moustafa Awada', 'David Zoller']"
4008,9404079,"['E.Adi ', 'S.Solomon']"
4009,9404080,"['J. Comellas', 'P.E. Haagensen', 'J.I. Latorre']"
4010,9404081,['Mikhail S. Plyushchay']
4011,9404083,"['Silvio J. Rabello', 'Arvind N. Vaidya']"
4012,9404084,"['Emilio Elizalde', 'Klaus Kirsten', 'Sergei Odintsov']"
4013,9404085,['Chris Ford']
4014,9404086,"['Sen-Ben Liao', 'Chengqian Gong']"
4015,9404087,"['L. C. de Albuquerque', 'C. Farina', 'Silvio J. Rabello', 'Arvind N.']"
4016,9404088,"['Didier Caenepeel', 'Martin Leblanc']"
4017,9404089,"['S.M. Kuzenko', 'S.L. Lyakhovich', 'and A.Yu. Segal']"
4018,9404090,['M.Eliashvili']
4019,9404091,['H.-J.Otto']
4020,9404092,"['E. Kiritsis', 'C. Kounnas (CERN)']"
4021,9404093,['Jouko Mickelsson']
4022,9404094,"['Stephane OUVRY (Division de Physique Theorique', 'IPN', 'Orsay']"
4023,9404095,"['A. Candiello', 'K. Lechner']"
4024,9404096,"['Andrei Matytsin', 'Alexander A. Migdal']"
4025,9404097,"['Z. Zhu', 'D. G. Caldi']"
4026,9404098,"['E. Ivanov', 'A. Sutulin']"
4027,9404099,['Daniel Gottesman']
4028,9404100,['Dharam V. Ahluwalia']
4029,9404101,['Petr Horava']
4030,9404102,['K. Okumura']
4031,9404103,"['I. M. Gelfand', 'M. M. Smirnov']"
4032,9404104,['Alexander MOROZ']
4033,9404105,"['Vahid Karimipour (Sharif University of Technology', 'Tehran', 'Iran)']"
4034,9404106,"['Per Elmfors', 'Bo-Sture Skagerstam']"
4035,9404107,"['Wei Chen (U of North Carolina', 'Chapel Hill)', 'Chigak Itoi (Nihon U)']"
4036,9404108,"['E. Corrigan', 'P.E. Dorey', 'R.H. Rietdijk', 'R. Sasaki']"
4037,9404109,"['D. Anselmi', 'P. Fre', 'L. Girardello', 'P. Soriani']"
4038,9404110,['I. Volovich']
4039,9404111,"['Dian-Min Tong', 'Shan-De Yang (Jilin University', 'China)', 'Zhong-Qi Ma']"
4040,9404112,"['A. Dimakis', 'F. Muller-Hoissen']"
4041,9404113,"['R. Blumenhagen', 'W. Eholzer', 'A. Honecker', 'K. Hornfeck', 'R. Huebel']"
4042,9404114,"['E. Kiritsis', 'C. Kounnas', 'D. Luest']"
4043,9404115,"['M. Alvarez', 'J.M.F. Labastida']"
4044,9404116,['Srinandan Dasmahapatra']
4045,9404117,"['O. Castanos', 'R. Lopez-Pena', 'V.I. Manko']"
4046,9404118,['Leung Chim']
4047,9404119,"['Kh. S. Nirov', 'A. V. Razumov']"
4048,9404120,"['A.A.Andrianov', 'M.V.Ioffe', 'D.N.Nishnianidze']"
4049,9404121,"['M. Navarro', 'J. Guerrero', 'V. Aldaya']"
4050,9404122,['Junichi Shiraishi']
4051,9404123,['N.Itzhaki']
4052,9404124,['John W. Barrett']
4053,9404125,['Hitoshi Nishino']
4054,9404126,['A.Marshakov']
4055,9404127,['J.L. Vazquez-Bello']
4056,9404128,"['Eric DHoker', 'D.H. Phong']"
4057,9404129,['Aurelian Isar']
4058,9404130,['C.R. Hagen']
4059,9404131,"['Pablo M. Llatas', 'Shibaji Roy']"
4060,9404132,['Noureddine Mohammedi']
4061,9404133,['C.S.Aulakh']
4062,9404134,['S.L. Adler']
4063,9404135,['Samir D. Mathur']
4064,9404136,['D.V.Boulatov']
4065,9404137,"['Denis Juriev (Mathematical Division', 'Research Institute for System']"
4066,9404138,['A. H. Chamseddine']
4067,9404139,['P. E. Gibbs']
4068,9404140,['Peter Orland']
4069,9404141,"['H. J. de Vega', 'A. Gonzalez--Ruiz']"
4070,9404142,['Bruce W. Westbury']
4071,9404143,['Joshua Feinberg']
4072,9404144,['Valeri V. Dvoeglazov']
4073,9404145,['Valeri V. Dvoeglazov']
4074,9404146,"['Myung-Ho Kim', 'Phillial Oh']"
4075,9404147,"['Hiromichi Nakazato', 'Mikio Namiki', 'Saverio Pascazio']"
4076,9404148,['F. Lizzi (Napoli)']
4077,9404149,"['O. Ganor ', 'J. Sonnenschein', 'S. Yankielowicz']"
4078,9404150,['Xavier Vilasis-Cardona']
4079,9404151,"['P.S. Aspinwall', 'D.R. Morrison']"
4080,9404152,"['Changrim Ahn', 'Kong-Ju-Bock Lee', 'and Soonkeon Nam']"
4081,9404153,['D.V. Volkov']
4082,9404154,['L.P. Horwitz']
4083,9404155,"['R. D. Ball', 'R. S. Thorne']"
4084,9404156,"['R. D. Ball', 'R. S. Thorne']"
4085,9404157,['Katrin Becker']
4086,9404158,['R. Kirschner']
4087,9404159,"['E. Langmann', 'G.W. Semenoff']"
4088,9404160,['Paul Demkin']
4089,9404161,['Irina Jakushina']
4090,9404162,['Nathan Berkovits']
4091,9404163,"['Alexander Vilenkin', 'Serge Winitzki']"
4092,9404164,"['R. Delbourgo', 'A. B. Waites']"
4093,9404166,['Michael B. Green']
4094,9404167,['Rodanthy Tzani']
4095,9404168,['A. A. Balinsky']
4096,9404169,"['Ricardo Doldan', 'Pablo Mora', 'Rodolfo Gambini']"
4097,9404170,"['R. Mohayaee', 'C.N. Pope', 'K.S. Stelle', 'K.W. Xu']"
4098,9404171,"['T. Aida', 'Y. Kitazawa', 'H. Kawai', 'M. Ninomiya']"
4099,9404172,['Michele Maggiore']
4100,9404173,"['L.D.Faddeev', 'G.P.Korchemsky']"
4101,9404174,"['M.G. Harris', 'J.F. Wheater']"
4102,9404175,['W. Taylor']
4103,9404176,"['S.A. Abel', 'C.M.A. Scheich']"
4104,9404177,['Gordon Chalmers']
4105,9404178,['Daniel I. Fivel']
4106,9404179,"['Wen-Jui Huang', 'J.C. Shaw', 'H.C. Yen']"
4107,9404180,"['C.Schmidhuber', 'A.A.Tseytlin']"
4108,9404181,"['Y.M. Ahn', 'B.K.Chung', 'J.-M.Chung', 'Q-Han Park']"
4109,9404182,['Jacek Dziarmaga']
4110,9404183,"['S.Deser', 'A.Schwimmer']"
4111,9404184,"['Amit Giveon', 'Edward Witten']"
4112,9404185,['Terry Gannon']
4113,9404186,['S. Sethi']
4114,9404187,"['A.O.Barvinsky', 'Yu.V.Gusev', 'G.A.Vilkovisky', 'V.V.Zhytnikov']"
4115,9404188,"['A. Fring', 'R.Koberle']"
4116,9404189,"['H. Itoyama', 'M. Koike']"
4117,9404190,['Jonathan M. Evans']
4118,9404191,['A.A. Tseytlin']
4119,9404192,"['Joseph A. Minahan', 'Alexios P. Polychronakos']"
4120,9404193,"['A.P.Balachandran', 'L.Chandar']"
4121,9405001,['Jens Hoppe']
4122,9405002,"['G. Lopes Cardoso', 'D. Luest', 'T. Mohaupt']"
4123,9405003,"['Vladimir Dotsenko', 'Marco Picco', 'Pierre Pujol']"
4124,9405004,"['L.Bonora', 'C.S.Xiong']"
4125,9405005,"['J.J.M. Verbaarschot', 'I. Zahed']"
4126,9405006,['Jacobus Verbaarschot']
4127,9405007,"['Renaud Parentani', 'Tsvi Piran']"
4128,9405008,"['F. Lesage', 'V. Pasquier', 'D. Serban']"
4129,9405009,['D.K. Park']
4130,9405010,['Harold Widom']
4131,9405011,"['A.Gerasimov', 'S.Khoroshkin', 'D.Lebedev', 'A.Mironov', 'A.Morozov']"
4132,9405012,"['Xianzhe Dai', 'Daniel S. Freed']"
4133,9405013,"['Koichi HAYASHI', 'Toshiharu SAMURA']"
4134,9405014,['A. Koubek']
4135,9405015,"['J. Navarro-Salas', 'M. Navarro', 'C. F. Talavera']"
4136,9405016,['O. A. Soloviev']
4137,9405017,"['S. J. Gates Jr.', 'O. A. Soloviev']"
4138,9405018,"['S. Pakuliak', 'A. Perelomov']"
4139,9405019,"['Yu-kui Zhou', 'Paul A. Pearce']"
4140,9405020,['D.K.Park']
4141,9405021,"['A. Yu. Boldin', 'V. V. Dmitrieva', 'S. S. Safin', 'R. A. Sharipov (Bashkir']"
4142,9405022,"['Bin Chen', 'Takesi Saito', 'Ke Wu']"
4143,9405023,"['H.J. de Vega', 'A. Gonzalez--Ruiz']"
4144,9405024,"['I. Antoniadis', 'E. Gava', 'K.S. Narain', 'T.R. Taylor']"
4145,9405025,['Steffen Mallwitz']
4146,9405026,"['A.L. Larsen', 'N. Sanchez']"
4147,9405027,"['D. Caenepeel', 'R. MacKenzie']"
4148,9405028,"['M. Bauer', 'D.Z. Freedman', 'P.E. Haagensen']"
4149,9405029,"['Fred Cooper', 'Avinash Khare', 'Uday Sukhatme']"
4150,9405030,"['Gustav W. Delius', 'Mark D. Gould', 'Yao-Zhong Zhang']"
4151,9405031,"['D. Bailin', 'A. Love', 'W.A. Sabra', 'S. Thomas']"
4152,9405032,"['A. GHOSH', 'P. MITRA (Saha Institute of Nuclear Physics', 'Calcutta)']"
4153,9405033,['Victor M. Villalba']
4154,9405034,"['A. Fring', 'P.R. Johnson', 'M.A.C. Kneipp', 'D.I. Olive']"
4155,9405035,['M. Kontsevich']
4156,9405036,"['S. Mrowczynski', 'B. Mueller']"
4157,9405037,"['O. Castanos', 'R. Lopez-Pena', 'V.I. Manko']"
4158,9405038,['Pavel Etingof']
4159,9405039,['Neil Marcus']
4160,9405040,['G.Sardanashvily']
4161,9405041,['Ralph M. Kaufmann']
4162,9405042,['Daniel I. Fivel']
4163,9405043,"['Carl M. Bender', 'Stefan Boettcher']"
4164,9405044,['V. D. Lyakhovsky']
4165,9405045,['V. D. Lyakhovsky']
4166,9405046,"['Juan Pablo Lupi', 'Alvaro Restuccia', 'Jorge Stephany']"
4167,9405047,"['Alvaro Restuccia', 'Jorge Stephany']"
4168,9405048,"['Ali Mostafazadeh', 'Uni. Texas Dissertation', '115 pages', 'UT-diss-1994']"
4169,9405049,"['Katsushi Ito', 'Hiroaki Kanno']"
4170,9405050,['Denis Juriev']
4171,9405051,"['A.A. Andrianov', 'F. Cannata', 'M.V. Ioffe']"
4172,9405052,['Ulf H. Danielsson']
4173,9405053,"['A. Bassetto', 'L. Griguolo']"
4174,9405054,"['S.L. Adler', 'Yong-Shi Wu']"
4175,9405055,['Wei Chen (Univ of North Carolina at Chapel Hill)']
4176,9405056,['Bumsig Kim']
4177,9405057,['Dimitra Karabali']
4178,9405058,"['O. Foda', 'K. Iohara', 'M. Jimbo', 'R. Kedem', 'T. Miwa', 'H. Yan']"
4179,9405059,"['Jun Nishimura', 'Shinya Tamura', 'Asato Tsuchiya']"
4180,9405060,['N.Shtykov']
4181,9405061,['G. H. Gadiyar']
4182,9405062,"['Hideaki Hiro-Oka', 'Hisakazu Minakata']"
4183,9405063,['G.H.Gadiyar']
4184,9405064,['Friedemann Brandt']
4185,9405065,['Sergio Ferrara']
4186,9405066,['R. Brustein']
4187,9405067,['A. Kempf']
4188,9405068,"['C. Bachas', 'C. de Calan', 'P.M.S. Petropoulos']"
4189,9405069,['Charles B. Thorn']
4190,9405070,['Dean L. Welch']
4191,9405071,"['C. Gomez', 'E. Lopez']"
4192,9405072,"['S. Kojima', 'N. Sakai', 'Y. Tanii']"
4193,9405073,"['Jerzy F. Plebanski', 'H. Garcia-Compean']"
4194,9405074,"['P.Pasti', 'M.Tonin']"
4195,9405075,['J. Sobczyk']
4196,9405076,"['P. Kosi{n}ski(1)', 'J. Lukierski(2),P. Ma{s}lanka(2)', 'J.']"
4197,9405077,['V. Gurarie']
4198,9405078,"['J.F. Plebanski', 'H. Garc{\\i}a-Compean']"
4199,9405079,"['P. Kondratowicz', 'P. Podles']"
4200,9405080,['K. Zarembo']
4201,9405081,"['H. Garcia-Compean', 'J.F. Plebanski', 'M. Przanowski']"
4202,9405082,['Tonatiuh Matos']
4203,9405083,"['Silvio J. Rabello', 'Carlos Farina']"
4204,9405084,"['A. Strominger', 'L. Thorlacius']"
4205,9405085,"['J. Harnad', 'P. Winternitz']"
4206,9405086,['Rolf Schimmrigk']
4207,9405087,"['L. Faddeev', 'A.Yu. Volkov']"
4208,9405088,['Nelson R.F. Braga']
4209,9405089,"['Rinat Kedem', 'Barry M. McCoy']"
4210,9405090,"['Andrei Bytsenko', 'Klaus Kirsten', 'Sergio Zerbini']"
4211,9405091,['Stephen Pinsky']
4212,9405092,['Phillial Oh']
4213,9405093,"['H. Awata', 'M. Fukuma', 'Y. Matsuo', 'S. Odake']"
4214,9405095,['Francesco Toppan']
4215,9405096,"['Kanehisa Takasaki (Kyoto University)', 'Takashi Takebe (University of']"
4216,9405097,"['Sergio Albeverio', 'Shao-Ming Fei']"
4217,9405098,['G.A.F.T. da Costa']
4218,9405099,"['Masako Asano', 'Saburo Higuchi']"
4219,9405100,"['Andrea Pasquinucci', 'Kaj Roland']"
4220,9405101,['Francois Gieres']
4221,9405102,['Paul Demkin']
4222,9405103,['Leonard Susskind']
4223,9405104,['V. Pasquier']
4224,9405106,"['T. Eguchi', 'Y. Yamada', 'S.-K. Yang']"
4225,9405107,"['Shahn Majid', 'Henri Ruegg']"
4226,9405108,"['Danny Birmingham', 'Mark Rakowski']"
4227,9405109,"['G. Barnich', 'F. Brandt', 'M. Henneaux']"
4228,9405110,"['Peter Schaller', 'Thomas Strobl']"
4229,9405111,"['J.C. Brunelli', 'Ashok Das', 'Wen-Jui Huang']"
4230,9405112,"['J. Alfaro', 'P.H. Damgaard']"
4231,9405113,"['I.A. Bandos', 'A.A. Zheltukhin']"
4232,9405114,"['G.N. Stratopoulos', 'T.N. Tomaras']"
4233,9405115,"['G.A.T.F.da Costa', 'L.ORaifeartaigh']"
4234,9405116,"['Boris Khesin', 'Feodor Malikov']"
4235,9405117,"['J.G. Russo', 'L. Susskind']"
4236,9405118,['J. G. Russo']
4237,9405119,"['D. Cangemi', 'R. Jackiw']"
4238,9405120,"['Jorge L. Lopez', 'D.V. Nanopoulos', 'and Kajia Yuan']"
4239,9405121,"['E. Frenkel', 'V. Kac', 'A. Radul', 'W. Wang']"
4240,9405122,['A. Kazarnovski-Krol']
4241,9405123,"['Stefan K. Kehrein', 'Franz Wegner']"
4242,9405124,"['M.J. Duff', 'G.W. Gibbons', 'P.K. Townsend']"
4243,9405125,"['T.D.Palev', 'N.I.Stoilova']"
4244,9405126,['E.Buffenoir Ph.Roche']
4245,9405127,"['V.S. Fadin,R. Fiore', 'A. Quartarolo']"
4246,9405128,['G. Mussardo']
4247,9405129,['Jeroen Snippe']
4248,9405130,"['Ken-ji Hamada', 'Hiroshi Ishikawa']"
4249,9405131,"['Ludwik Dabrowski', 'Preeti Parashar']"
4250,9405132,['S.N.Solodukhin']
4251,9405133,"['O. Moritsch', 'M. Schweda']"
4252,9405134,['Mark Wexler']
4253,9405135,"['O. Steinmann (Universitaet Bielefeld', 'Fakultaet fuer Physik', 'D-33501']"
4254,9405136,"['Jean-Loup Gervais', 'Jens Schnittger']"
4255,9405137,['Benjamin Grinstein']
4256,9405138,"['Anthony J. Bracken', 'Gustav W. Delius', 'Mark D. Gould', 'Yao-Zhong Zhang']"
4257,9405139,"['E.Celeghini', 'M.Rasetti', 'G.Vitiello']"
4258,9405140,"['Erik Aurell (Stockholm University)', 'Per Salomonson (Chalmers University']"
4259,9405141,"['A.P. Balachandran', 'L. Chandar', 'B. Sathiapalan']"
4260,9405142,"['A. Hamid Bougourzi', 'Luc Vinet']"
4261,9405143,['Dmitri V. Fursaev']
4262,9405144,"['Nathan Berkovits', 'Nobuyoshi Ohta']"
4263,9405145,"['Hiroyuki Hata', 'Yusuke Taniguchi']"
4264,9405146,"['Suresh Govindarajan', 'T. Jayaraman']"
4265,9405147,"['A.A.Andrianov', 'R.Soldati']"
4266,9405148,"['E. Marinari', 'G. Parisi', 'F. Ritort']"
4267,9405149,['Dmitri Vassilevich']
4268,9405150,['V. K. Dobrev']
4269,9405151,"['J.M.F. Labastida', 'M. Marino']"
4270,9405152,"['L. Burakovsky', 'L.P. Horwitz']"
4271,9405153,"['Jurgen Fuchs', 'Beatriz Gato-Rivera', 'Bert Schellekens', 'Christoph']"
4272,9405154,"['Jamil Daboul', 'Michael Martin Nieto']"
4273,9405156,"['Itzhak Bars', 'Jurgen Schulze']"
4274,9405157,"['Jin-Ho Cho', 'Jae-Kwan Kim']"
4275,9405158,"['Sigurd Schelstraete', 'Henri Verschelde']"
4276,9405159,"['Niclas Engberg', 'Bengt E.W. Nilsson', 'Anders Westerberg']"
4277,9405160,"['R. Ferraro', 'M. Henneaux', 'M. Puchin']"
4278,9405161,"['J.A. de Azc{a}rraga', 'P.P. Kulish', 'F. Rodenas']"
4279,9405162,['Robert C. Myers']
4280,9405163,"['N. Bralic', 'D. Cabra', 'F.A. Schaposnik']"
4281,9405164,"['R. Marnelius', 'Sh. M. Shvartsman']"
4282,9405165,['Amitabha Chakrabarti']
4283,9405166,['Kazuo Fujikawa']
4284,9405167,['Volodimir Lyubashenko']
4285,9405168,['Volodimir Lyubashenko']
4286,9405169,"['M. Chaichian', 'J. F. Gomes', 'R. Gonzalez Felipe']"
4287,9405170,"['M. Chaichian', 'R. Gonzalez Felipe', 'H. Perez Rojas']"
4288,9405171,['Maximo Banados']
4289,9405172,['P. E. Gibbs']
4290,9405173,"['P.Cea', 'L.Tedesco']"
4291,9405174,"['Damiano Anselmi', 'Pietro Fre', 'Luciano Girardello', 'Paolo Soriani']"
4292,9405175,"['D.Anselmi', 'P.Fre', 'L.Girardello', 'P.Soriani']"
4293,9405176,"['Alex C. Kalloniatis', 'David G. Robertson']"
4294,9405177,"['Alice Rogers', 'Mark Langer']"
4295,9405179,['D. Tz. Stoyanov']
4296,9405180,"['K. Ohta', 'H. Suzuki']"
4297,9405181,"['Jose L. Cortes', 'Mikhail S. Plyushchay']"
4298,9405182,"['Wei Chen (Univ of North Carolina', 'Chapel Hill)', 'Chigak Itoi (Nihon']"
4299,9405183,"['Louis Crane', 'Igor B. Frenkel']"
4300,9405184,['Mark Burgess']
4301,9405185,['Ichiro Oda']
4302,9405186,['Suresh Govindarajan']
4303,9405187,"['Lev Kofman', 'Andrei Linde', 'and Alexei Starobinsky']"
4304,9405188,"['S.Ferrara', 'C.Kounnas', 'F.Zwirner']"
4305,9405189,"['Akira Fujii', 'Takeo Inami']"
4306,9405190,['Tim R. Morris']
4307,9405191,['A. de Rujula']
4308,9405192,"['V. Marotta', 'A. Sciarrino']"
4309,9405193,"['J.L. Cortes', 'M.S. Plyushchay']"
4310,9405194,"['G. Barnich', 'F. Brandt', 'M. Henneaux']"
4311,9405195,['Bo Sundborg']
4312,9405196,"['J. Ellis', 'N. Mavromatos', 'and D. Nanopoulos']"
4313,9405197,['R.Tateo']
4314,9405198,"['A. Love', 'W. A. Sabra', 'S. Thomas']"
4315,9405199,['C. Teitelboim']
4316,9405200,['Tomoki Nakanishi']
4317,9405201,['Junji Suzuki']
4318,9406001,"['D. J. Navarro', 'J. Navarro-Salas']"
4319,9406002,['J.S.Dowker']
4320,9406003,"['A. Hulsebos', 'C. P. Korthals-Altes', 'S. Nicolis']"
4321,9406004,['Paolo Maraner']
4322,9406005,"['S.Krivonos', 'A.Sorin']"
4323,9406006,"['G. Di Cecio', 'G. Paffuti']"
4324,9406007,"['Hidenori Sonoda', 'Wang-Chang Su']"
4325,9406008,"['P. Berglund', 'S. Katz']"
4326,9406009,"['Eric Bergshoeff', 'Renata Kallosh', 'Tomas Ortin']"
4327,9406010,"['S.Guruswamy', 'S.G.Rajeev', 'P.Vitale']"
4328,9406011,['William Nelson']
4329,9406012,"['Michael B. Green', 'Joe Polchinski']"
4330,9406013,"['A. H. Chamseddine', 'J. Frohlich']"
4331,9406014,['H. Kachkachi']
4332,9406015,"['G. Papadopoulos', 'P.K. Townsend']"
4333,9406016,['D. V. Nanopoulos']
4334,9406017,['Mikhail S.Volkov']
4335,9406018,['Alexander Turbiner']
4336,9406019,"['John W. Barrett', 'Bruce W. Westbury']"
4337,9406020,"['P. Bouwknegt', 'A.W.W. Ludwig', 'K. Schoutens']"
4338,9406021,"['Kimyeong Lee', 'Erick J. Weinberg']"
4339,9406022,['Gregory Pelts']
4340,9406023,['Kelly Jay Davis']
4341,9406024,"['F. Illuminati', 'M. Patriarca', 'and P. Sodano']"
4342,9406025,['Domenico Giulini']
4343,9406026,['Tien D Kieu']
4344,9406027,"['I.L. Shapiro', 'G. Cognola']"
4345,9406028,"['G.A. Diamandis,B.C. Georgalas', 'E. Papantonopoulos']"
